period,timedelta,dst
train_c,2189 days 11:00:00,-2
train_c,2189 days 12:00:00,-2
train_c,2189 days 13:00:00,-5
train_c,2189 days 14:00:00,-7
train_c,2189 days 15:00:00,-8
train_c,2189 days 16:00:00,-8
train_c,2189 days 17:00:00,-8
train_c,2189 days 18:00:00,-6
train_c,2189 days 19:00:00,-7
train_c,2189 days 20:00:00,-9
train_c,2189 days 21:00:00,-10
train_c,2189 days 22:00:00,-12
train_c,2189 days 23:00:00,-14
train_c,2190 days 00:00:00,-11
train_c,2190 days 01:00:00,-10
train_c,2190 days 02:00:00,-10
train_c,2190 days 03:00:00,-7
train_c,2190 days 04:00:00,-6
train_c,2190 days 05:00:00,-6
train_c,2190 days 06:00:00,-7
train_c,2190 days 07:00:00,-8
train_c,2190 days 08:00:00,-7
train_c,2190 days 09:00:00,-7
train_c,2190 days 10:00:00,-7
train_c,2190 days 11:00:00,-7
train_c,2190 days 12:00:00,-8
train_c,2190 days 13:00:00,-8
train_c,2190 days 14:00:00,-10
train_c,2190 days 15:00:00,-11
train_c,2190 days 16:00:00,-13
train_c,2190 days 17:00:00,-12
train_c,2190 days 18:00:00,-10
train_c,2190 days 19:00:00,-8
train_c,2190 days 20:00:00,-7
train_c,2190 days 21:00:00,-7
train_c,2190 days 22:00:00,-6
train_c,2190 days 23:00:00,-5
train_c,2191 days 00:00:00,-6
train_c,2191 days 01:00:00,-7
train_c,2191 days 02:00:00,-8
train_c,2191 days 03:00:00,-9
train_c,2191 days 04:00:00,-11
train_c,2191 days 05:00:00,-12
train_c,2191 days 06:00:00,-11
train_c,2191 days 07:00:00,-10
train_c,2191 days 08:00:00,-9
train_c,2191 days 09:00:00,-8
train_c,2191 days 10:00:00,-3
train_c,2191 days 11:00:00,-3
train_c,2191 days 12:00:00,-3
train_c,2191 days 13:00:00,-2
train_c,2191 days 14:00:00,-1
train_c,2191 days 15:00:00,-3
train_c,2191 days 16:00:00,-4
train_c,2191 days 17:00:00,-3
train_c,2191 days 18:00:00,-2
train_c,2191 days 19:00:00,-1
train_c,2191 days 20:00:00,-2
train_c,2191 days 21:00:00,-2
train_c,2191 days 22:00:00,-2
train_c,2191 days 23:00:00,-4
train_c,2192 days 00:00:00,-4
train_c,2192 days 01:00:00,-2
train_c,2192 days 02:00:00,0
train_c,2192 days 03:00:00,5
train_c,2192 days 04:00:00,8
train_c,2192 days 05:00:00,5
train_c,2192 days 06:00:00,16
train_c,2192 days 07:00:00,23
train_c,2192 days 08:00:00,29
train_c,2192 days 09:00:00,26
train_c,2192 days 10:00:00,25
train_c,2192 days 11:00:00,9
train_c,2192 days 12:00:00,-20
train_c,2192 days 13:00:00,-43
train_c,2192 days 14:00:00,-58
train_c,2192 days 15:00:00,-53
train_c,2192 days 16:00:00,-61
train_c,2192 days 17:00:00,-69
train_c,2192 days 18:00:00,-71
train_c,2192 days 19:00:00,-68
train_c,2192 days 20:00:00,-70
train_c,2192 days 21:00:00,-62
train_c,2192 days 22:00:00,-60
train_c,2192 days 23:00:00,-59
train_c,2193 days 00:00:00,-53
train_c,2193 days 01:00:00,-58
train_c,2193 days 02:00:00,-52
train_c,2193 days 03:00:00,-51
train_c,2193 days 04:00:00,-47
train_c,2193 days 05:00:00,-50
train_c,2193 days 06:00:00,-48
train_c,2193 days 07:00:00,-45
train_c,2193 days 08:00:00,-44
train_c,2193 days 09:00:00,-39
train_c,2193 days 10:00:00,-36
train_c,2193 days 11:00:00,-48
train_c,2193 days 12:00:00,-46
train_c,2193 days 13:00:00,-47
train_c,2193 days 14:00:00,-47
train_c,2193 days 15:00:00,-44
train_c,2193 days 16:00:00,-45
train_c,2193 days 17:00:00,-42
train_c,2193 days 18:00:00,-44
train_c,2193 days 19:00:00,-35
train_c,2193 days 20:00:00,-35
train_c,2193 days 21:00:00,-38
train_c,2193 days 22:00:00,-36
train_c,2193 days 23:00:00,-36
train_c,2194 days 00:00:00,-34
train_c,2194 days 01:00:00,-35
train_c,2194 days 02:00:00,-36
train_c,2194 days 03:00:00,-34
train_c,2194 days 04:00:00,-33
train_c,2194 days 05:00:00,-30
train_c,2194 days 06:00:00,-31
train_c,2194 days 07:00:00,-33
train_c,2194 days 08:00:00,-35
train_c,2194 days 09:00:00,-37
train_c,2194 days 10:00:00,-34
train_c,2194 days 11:00:00,-35
train_c,2194 days 12:00:00,-36
train_c,2194 days 13:00:00,-36
train_c,2194 days 14:00:00,-35
train_c,2194 days 15:00:00,-33
train_c,2194 days 16:00:00,-31
train_c,2194 days 17:00:00,-33
train_c,2194 days 18:00:00,-29
train_c,2194 days 19:00:00,-27
train_c,2194 days 20:00:00,-26
train_c,2194 days 21:00:00,-27
train_c,2194 days 22:00:00,-29
train_c,2194 days 23:00:00,-30
train_c,2195 days 00:00:00,-26
train_c,2195 days 01:00:00,-25
train_c,2195 days 02:00:00,-23
train_c,2195 days 03:00:00,-23
train_c,2195 days 04:00:00,-25
train_c,2195 days 05:00:00,-25
train_c,2195 days 06:00:00,-22
train_c,2195 days 07:00:00,-22
train_c,2195 days 08:00:00,-25
train_c,2195 days 09:00:00,-26
train_c,2195 days 10:00:00,-24
train_c,2195 days 11:00:00,-24
train_c,2195 days 12:00:00,-22
train_c,2195 days 13:00:00,-23
train_c,2195 days 14:00:00,-23
train_c,2195 days 15:00:00,-25
train_c,2195 days 16:00:00,-25
train_c,2195 days 17:00:00,-24
train_c,2195 days 18:00:00,-20
train_c,2195 days 19:00:00,-18
train_c,2195 days 20:00:00,-19
train_c,2195 days 21:00:00,-19
train_c,2195 days 22:00:00,-18
train_c,2195 days 23:00:00,-17
train_c,2196 days 00:00:00,-15
train_c,2196 days 01:00:00,-15
train_c,2196 days 02:00:00,-19
train_c,2196 days 03:00:00,-20
train_c,2196 days 04:00:00,-17
train_c,2196 days 05:00:00,-22
train_c,2196 days 06:00:00,-27
train_c,2196 days 07:00:00,-29
train_c,2196 days 08:00:00,-28
train_c,2196 days 09:00:00,-28
train_c,2196 days 10:00:00,-23
train_c,2196 days 11:00:00,-23
train_c,2196 days 12:00:00,-23
train_c,2196 days 13:00:00,-22
train_c,2196 days 14:00:00,-21
train_c,2196 days 15:00:00,-22
train_c,2196 days 16:00:00,-23
train_c,2196 days 17:00:00,-23
train_c,2196 days 18:00:00,-21
train_c,2196 days 19:00:00,-16
train_c,2196 days 20:00:00,-15
train_c,2196 days 21:00:00,-19
train_c,2196 days 22:00:00,-23
train_c,2196 days 23:00:00,-20
train_c,2197 days 00:00:00,-17
train_c,2197 days 01:00:00,-19
train_c,2197 days 02:00:00,-20
train_c,2197 days 03:00:00,-20
train_c,2197 days 04:00:00,-21
train_c,2197 days 05:00:00,-25
train_c,2197 days 06:00:00,-22
train_c,2197 days 07:00:00,-19
train_c,2197 days 08:00:00,-20
train_c,2197 days 09:00:00,-21
train_c,2197 days 10:00:00,-21
train_c,2197 days 11:00:00,-20
train_c,2197 days 12:00:00,-21
train_c,2197 days 13:00:00,-22
train_c,2197 days 14:00:00,-25
train_c,2197 days 15:00:00,-24
train_c,2197 days 16:00:00,-23
train_c,2197 days 17:00:00,-23
train_c,2197 days 18:00:00,-23
train_c,2197 days 19:00:00,-19
train_c,2197 days 20:00:00,-16
train_c,2197 days 21:00:00,-15
train_c,2197 days 22:00:00,-14
train_c,2197 days 23:00:00,-21
train_c,2198 days 00:00:00,-25
train_c,2198 days 01:00:00,-27
train_c,2198 days 02:00:00,-30
train_c,2198 days 03:00:00,-33
train_c,2198 days 04:00:00,-32
train_c,2198 days 05:00:00,-28
train_c,2198 days 06:00:00,-27
train_c,2198 days 07:00:00,-23
train_c,2198 days 08:00:00,-24
train_c,2198 days 09:00:00,-24
train_c,2198 days 10:00:00,-23
train_c,2198 days 11:00:00,-21
train_c,2198 days 12:00:00,-23
train_c,2198 days 13:00:00,-22
train_c,2198 days 14:00:00,-22
train_c,2198 days 15:00:00,-20
train_c,2198 days 16:00:00,-21
train_c,2198 days 17:00:00,-20
train_c,2198 days 18:00:00,-20
train_c,2198 days 19:00:00,-19
train_c,2198 days 20:00:00,-18
train_c,2198 days 21:00:00,-16
train_c,2198 days 22:00:00,-13
train_c,2198 days 23:00:00,-12
train_c,2199 days 00:00:00,-13
train_c,2199 days 01:00:00,-16
train_c,2199 days 02:00:00,-16
train_c,2199 days 03:00:00,-16
train_c,2199 days 04:00:00,-16
train_c,2199 days 05:00:00,-14
train_c,2199 days 06:00:00,-14
train_c,2199 days 07:00:00,-14
train_c,2199 days 08:00:00,-15
train_c,2199 days 09:00:00,-15
train_c,2199 days 10:00:00,-16
train_c,2199 days 11:00:00,-16
train_c,2199 days 12:00:00,-15
train_c,2199 days 13:00:00,-14
train_c,2199 days 14:00:00,-14
train_c,2199 days 15:00:00,-15
train_c,2199 days 16:00:00,-14
train_c,2199 days 17:00:00,-14
train_c,2199 days 18:00:00,-15
train_c,2199 days 19:00:00,-14
train_c,2199 days 20:00:00,-13
train_c,2199 days 21:00:00,-12
train_c,2199 days 22:00:00,-12
train_c,2199 days 23:00:00,-11
train_c,2200 days 00:00:00,-13
train_c,2200 days 01:00:00,-13
train_c,2200 days 02:00:00,-10
train_c,2200 days 03:00:00,-9
train_c,2200 days 04:00:00,-10
train_c,2200 days 05:00:00,-10
train_c,2200 days 06:00:00,-10
train_c,2200 days 07:00:00,-12
train_c,2200 days 08:00:00,-14
train_c,2200 days 09:00:00,-12
train_c,2200 days 10:00:00,-10
train_c,2200 days 11:00:00,-3
train_c,2200 days 12:00:00,-3
train_c,2200 days 13:00:00,-4
train_c,2200 days 14:00:00,-5
train_c,2200 days 15:00:00,-4
train_c,2200 days 16:00:00,-2
train_c,2200 days 17:00:00,0
train_c,2200 days 18:00:00,-4
train_c,2200 days 19:00:00,-6
train_c,2200 days 20:00:00,-4
train_c,2200 days 21:00:00,0
train_c,2200 days 22:00:00,0
train_c,2200 days 23:00:00,-1
train_c,2201 days 00:00:00,0
train_c,2201 days 01:00:00,2
train_c,2201 days 02:00:00,3
train_c,2201 days 03:00:00,1
train_c,2201 days 04:00:00,3
train_c,2201 days 05:00:00,0
train_c,2201 days 06:00:00,-9
train_c,2201 days 07:00:00,-13
train_c,2201 days 08:00:00,-11
train_c,2201 days 09:00:00,-11
train_c,2201 days 10:00:00,-5
train_c,2201 days 11:00:00,-3
train_c,2201 days 12:00:00,-2
train_c,2201 days 13:00:00,0
train_c,2201 days 14:00:00,-4
train_c,2201 days 15:00:00,-8
train_c,2201 days 16:00:00,-10
train_c,2201 days 17:00:00,-9
train_c,2201 days 18:00:00,-8
train_c,2201 days 19:00:00,-7
train_c,2201 days 20:00:00,-4
train_c,2201 days 21:00:00,-1
train_c,2201 days 22:00:00,3
train_c,2201 days 23:00:00,3
train_c,2202 days 00:00:00,2
train_c,2202 days 01:00:00,-2
train_c,2202 days 02:00:00,-5
train_c,2202 days 03:00:00,-3
train_c,2202 days 04:00:00,-2
train_c,2202 days 05:00:00,0
train_c,2202 days 06:00:00,-1
train_c,2202 days 07:00:00,0
train_c,2202 days 08:00:00,-2
train_c,2202 days 09:00:00,0
train_c,2202 days 10:00:00,-5
train_c,2202 days 11:00:00,-9
train_c,2202 days 12:00:00,-11
train_c,2202 days 13:00:00,-13
train_c,2202 days 14:00:00,-13
train_c,2202 days 15:00:00,-10
train_c,2202 days 16:00:00,-10
train_c,2202 days 17:00:00,-10
train_c,2202 days 18:00:00,-13
train_c,2202 days 19:00:00,-14
train_c,2202 days 20:00:00,-14
train_c,2202 days 21:00:00,-13
train_c,2202 days 22:00:00,-14
train_c,2202 days 23:00:00,-13
train_c,2203 days 00:00:00,-15
train_c,2203 days 01:00:00,-13
train_c,2203 days 02:00:00,-11
train_c,2203 days 03:00:00,-11
train_c,2203 days 04:00:00,-10
train_c,2203 days 05:00:00,-9
train_c,2203 days 06:00:00,-10
train_c,2203 days 07:00:00,-10
train_c,2203 days 08:00:00,-8
train_c,2203 days 09:00:00,-7
train_c,2203 days 10:00:00,-4
train_c,2203 days 11:00:00,-4
train_c,2203 days 12:00:00,-3
train_c,2203 days 13:00:00,-1
train_c,2203 days 14:00:00,-3
train_c,2203 days 15:00:00,-5
train_c,2203 days 16:00:00,-3
train_c,2203 days 17:00:00,-6
train_c,2203 days 18:00:00,-5
train_c,2203 days 19:00:00,-7
train_c,2203 days 20:00:00,-6
train_c,2203 days 21:00:00,-6
train_c,2203 days 22:00:00,-7
train_c,2203 days 23:00:00,-5
train_c,2204 days 00:00:00,-3
train_c,2204 days 01:00:00,-1
train_c,2204 days 02:00:00,0
train_c,2204 days 03:00:00,-1
train_c,2204 days 04:00:00,-3
train_c,2204 days 05:00:00,-3
train_c,2204 days 06:00:00,-4
train_c,2204 days 07:00:00,-5
train_c,2204 days 08:00:00,-3
train_c,2204 days 09:00:00,-2
train_c,2204 days 10:00:00,-2
train_c,2204 days 11:00:00,-1
train_c,2204 days 12:00:00,-2
train_c,2204 days 13:00:00,-5
train_c,2204 days 14:00:00,-6
train_c,2204 days 15:00:00,-4
train_c,2204 days 16:00:00,-4
train_c,2204 days 17:00:00,-5
train_c,2204 days 18:00:00,-2
train_c,2204 days 19:00:00,1
train_c,2204 days 20:00:00,1
train_c,2204 days 21:00:00,0
train_c,2204 days 22:00:00,0
train_c,2204 days 23:00:00,-1
train_c,2205 days 00:00:00,-1
train_c,2205 days 01:00:00,-2
train_c,2205 days 02:00:00,-5
train_c,2205 days 03:00:00,-9
train_c,2205 days 04:00:00,-11
train_c,2205 days 05:00:00,-12
train_c,2205 days 06:00:00,-11
train_c,2205 days 07:00:00,-13
train_c,2205 days 08:00:00,-13
train_c,2205 days 09:00:00,-12
train_c,2205 days 10:00:00,-12
train_c,2205 days 11:00:00,-11
train_c,2205 days 12:00:00,-12
train_c,2205 days 13:00:00,-12
train_c,2205 days 14:00:00,-11
train_c,2205 days 15:00:00,-9
train_c,2205 days 16:00:00,-7
train_c,2205 days 17:00:00,-6
train_c,2205 days 18:00:00,-5
train_c,2205 days 19:00:00,-6
train_c,2205 days 20:00:00,-7
train_c,2205 days 21:00:00,-7
train_c,2205 days 22:00:00,-8
train_c,2205 days 23:00:00,-8
train_c,2206 days 00:00:00,-8
train_c,2206 days 01:00:00,-4
train_c,2206 days 02:00:00,-5
train_c,2206 days 03:00:00,-5
train_c,2206 days 04:00:00,-5
train_c,2206 days 05:00:00,1
train_c,2206 days 06:00:00,1
train_c,2206 days 07:00:00,-2
train_c,2206 days 08:00:00,-2
train_c,2206 days 09:00:00,0
train_c,2206 days 10:00:00,1
train_c,2206 days 11:00:00,2
train_c,2206 days 12:00:00,1
train_c,2206 days 13:00:00,4
train_c,2206 days 14:00:00,6
train_c,2206 days 15:00:00,4
train_c,2206 days 16:00:00,2
train_c,2206 days 17:00:00,0
train_c,2206 days 18:00:00,0
train_c,2206 days 19:00:00,-2
train_c,2206 days 20:00:00,3
train_c,2206 days 21:00:00,3
train_c,2206 days 22:00:00,3
train_c,2206 days 23:00:00,-1
train_c,2207 days 00:00:00,-4
train_c,2207 days 01:00:00,-8
train_c,2207 days 02:00:00,-8
train_c,2207 days 03:00:00,-11
train_c,2207 days 04:00:00,-13
train_c,2207 days 05:00:00,-12
train_c,2207 days 06:00:00,-12
train_c,2207 days 07:00:00,-10
train_c,2207 days 08:00:00,-9
train_c,2207 days 09:00:00,-7
train_c,2207 days 10:00:00,-6
train_c,2207 days 11:00:00,-9
train_c,2207 days 12:00:00,-11
train_c,2207 days 13:00:00,-10
train_c,2207 days 14:00:00,-7
train_c,2207 days 15:00:00,-4
train_c,2207 days 16:00:00,-1
train_c,2207 days 17:00:00,-3
train_c,2207 days 18:00:00,-3
train_c,2207 days 19:00:00,-6
train_c,2207 days 20:00:00,-9
train_c,2207 days 21:00:00,-9
train_c,2207 days 22:00:00,-8
train_c,2207 days 23:00:00,-7
train_c,2208 days 00:00:00,-6
train_c,2208 days 01:00:00,-9
train_c,2208 days 02:00:00,-12
train_c,2208 days 03:00:00,-13
train_c,2208 days 04:00:00,-11
train_c,2208 days 05:00:00,-9
train_c,2208 days 06:00:00,-10
train_c,2208 days 07:00:00,-17
train_c,2208 days 08:00:00,-26
train_c,2208 days 09:00:00,-31
train_c,2208 days 10:00:00,-34
train_c,2208 days 11:00:00,-33
train_c,2208 days 12:00:00,-32
train_c,2208 days 13:00:00,-30
train_c,2208 days 14:00:00,-28
train_c,2208 days 15:00:00,-28
train_c,2208 days 16:00:00,-24
train_c,2208 days 17:00:00,-20
train_c,2208 days 18:00:00,-21
train_c,2208 days 19:00:00,-20
train_c,2208 days 20:00:00,-17
train_c,2208 days 21:00:00,-12
train_c,2208 days 22:00:00,-8
train_c,2208 days 23:00:00,-8
train_c,2209 days 00:00:00,-5
train_c,2209 days 01:00:00,-2
train_c,2209 days 02:00:00,0
train_c,2209 days 03:00:00,2
train_c,2209 days 04:00:00,1
train_c,2209 days 05:00:00,1
train_c,2209 days 06:00:00,5
train_c,2209 days 07:00:00,6
train_c,2209 days 08:00:00,8
train_c,2209 days 09:00:00,9
train_c,2209 days 10:00:00,13
train_c,2209 days 11:00:00,19
train_c,2209 days 12:00:00,26
train_c,2209 days 13:00:00,17
train_c,2209 days 14:00:00,14
train_c,2209 days 15:00:00,9
train_c,2209 days 16:00:00,0
train_c,2209 days 17:00:00,-4
train_c,2209 days 18:00:00,-5
train_c,2209 days 19:00:00,-2
train_c,2209 days 20:00:00,1
train_c,2209 days 21:00:00,1
train_c,2209 days 22:00:00,1
train_c,2209 days 23:00:00,-6
train_c,2210 days 00:00:00,-12
train_c,2210 days 01:00:00,-9
train_c,2210 days 02:00:00,-7
train_c,2210 days 03:00:00,-6
train_c,2210 days 04:00:00,-6
train_c,2210 days 05:00:00,-4
train_c,2210 days 06:00:00,-12
train_c,2210 days 07:00:00,-17
train_c,2210 days 08:00:00,-15
train_c,2210 days 09:00:00,-9
train_c,2210 days 10:00:00,-5
train_c,2210 days 11:00:00,-3
train_c,2210 days 12:00:00,-9
train_c,2210 days 13:00:00,-7
train_c,2210 days 14:00:00,-4
train_c,2210 days 15:00:00,-5
train_c,2210 days 16:00:00,-7
train_c,2210 days 17:00:00,-8
train_c,2210 days 18:00:00,-9
train_c,2210 days 19:00:00,-10
train_c,2210 days 20:00:00,-10
train_c,2210 days 21:00:00,-12
train_c,2210 days 22:00:00,-14
train_c,2210 days 23:00:00,-19
train_c,2211 days 00:00:00,-17
train_c,2211 days 01:00:00,-13
train_c,2211 days 02:00:00,-11
train_c,2211 days 03:00:00,-13
train_c,2211 days 04:00:00,-12
train_c,2211 days 05:00:00,-12
train_c,2211 days 06:00:00,-15
train_c,2211 days 07:00:00,-16
train_c,2211 days 08:00:00,-12
train_c,2211 days 09:00:00,-12
train_c,2211 days 10:00:00,-13
train_c,2211 days 11:00:00,-13
train_c,2211 days 12:00:00,-11
train_c,2211 days 13:00:00,-13
train_c,2211 days 14:00:00,-16
train_c,2211 days 15:00:00,-17
train_c,2211 days 16:00:00,-14
train_c,2211 days 17:00:00,-10
train_c,2211 days 18:00:00,-8
train_c,2211 days 19:00:00,-6
train_c,2211 days 20:00:00,-4
train_c,2211 days 21:00:00,-1
train_c,2211 days 22:00:00,1
train_c,2211 days 23:00:00,-2
train_c,2212 days 00:00:00,-4
train_c,2212 days 01:00:00,-4
train_c,2212 days 02:00:00,-4
train_c,2212 days 03:00:00,-4
train_c,2212 days 04:00:00,-2
train_c,2212 days 05:00:00,-1
train_c,2212 days 06:00:00,-2
train_c,2212 days 07:00:00,-5
train_c,2212 days 08:00:00,-8
train_c,2212 days 09:00:00,-9
train_c,2212 days 10:00:00,-8
train_c,2212 days 11:00:00,-6
train_c,2212 days 12:00:00,-7
train_c,2212 days 13:00:00,-7
train_c,2212 days 14:00:00,-6
train_c,2212 days 15:00:00,-4
train_c,2212 days 16:00:00,-3
train_c,2212 days 17:00:00,0
train_c,2212 days 18:00:00,1
train_c,2212 days 19:00:00,2
train_c,2212 days 20:00:00,2
train_c,2212 days 21:00:00,3
train_c,2212 days 22:00:00,1
train_c,2212 days 23:00:00,-3
train_c,2213 days 00:00:00,-5
train_c,2213 days 01:00:00,-4
train_c,2213 days 02:00:00,-2
train_c,2213 days 03:00:00,-3
train_c,2213 days 04:00:00,-4
train_c,2213 days 05:00:00,-2
train_c,2213 days 06:00:00,-1
train_c,2213 days 07:00:00,-2
train_c,2213 days 08:00:00,-4
train_c,2213 days 09:00:00,-6
train_c,2213 days 10:00:00,-6
train_c,2213 days 11:00:00,-4
train_c,2213 days 12:00:00,-2
train_c,2213 days 13:00:00,-2
train_c,2213 days 14:00:00,-2
train_c,2213 days 15:00:00,-1
train_c,2213 days 16:00:00,-1
train_c,2213 days 17:00:00,-1
train_c,2213 days 18:00:00,1
train_c,2213 days 19:00:00,0
train_c,2213 days 20:00:00,-3
train_c,2213 days 21:00:00,-3
train_c,2213 days 22:00:00,0
train_c,2213 days 23:00:00,-2
train_c,2214 days 00:00:00,-3
train_c,2214 days 01:00:00,-4
train_c,2214 days 02:00:00,-4
train_c,2214 days 03:00:00,-3
train_c,2214 days 04:00:00,-2
train_c,2214 days 05:00:00,0
train_c,2214 days 06:00:00,0
train_c,2214 days 07:00:00,0
train_c,2214 days 08:00:00,0
train_c,2214 days 09:00:00,0
train_c,2214 days 10:00:00,-2
train_c,2214 days 11:00:00,-5
train_c,2214 days 12:00:00,-8
train_c,2214 days 13:00:00,-6
train_c,2214 days 14:00:00,-2
train_c,2214 days 15:00:00,0
train_c,2214 days 16:00:00,0
train_c,2214 days 17:00:00,0
train_c,2214 days 18:00:00,1
train_c,2214 days 19:00:00,1
train_c,2214 days 20:00:00,2
train_c,2214 days 21:00:00,3
train_c,2214 days 22:00:00,4
train_c,2214 days 23:00:00,5
train_c,2215 days 00:00:00,4
train_c,2215 days 01:00:00,2
train_c,2215 days 02:00:00,-2
train_c,2215 days 03:00:00,-4
train_c,2215 days 04:00:00,-2
train_c,2215 days 05:00:00,0
train_c,2215 days 06:00:00,-2
train_c,2215 days 07:00:00,-3
train_c,2215 days 08:00:00,-3
train_c,2215 days 09:00:00,-4
train_c,2215 days 10:00:00,-4
train_c,2215 days 11:00:00,-4
train_c,2215 days 12:00:00,-4
train_c,2215 days 13:00:00,-4
train_c,2215 days 14:00:00,-1
train_c,2215 days 15:00:00,4
train_c,2215 days 16:00:00,6
train_c,2215 days 17:00:00,6
train_c,2215 days 18:00:00,4
train_c,2215 days 19:00:00,5
train_c,2215 days 20:00:00,6
train_c,2215 days 21:00:00,2
train_c,2215 days 22:00:00,1
train_c,2215 days 23:00:00,2
train_c,2216 days 00:00:00,2
train_c,2216 days 01:00:00,6
train_c,2216 days 02:00:00,10
train_c,2216 days 03:00:00,11
train_c,2216 days 04:00:00,8
train_c,2216 days 05:00:00,6
train_c,2216 days 06:00:00,3
train_c,2216 days 07:00:00,2
train_c,2216 days 08:00:00,0
train_c,2216 days 09:00:00,-6
train_c,2216 days 10:00:00,-9
train_c,2216 days 11:00:00,-7
train_c,2216 days 12:00:00,-3
train_c,2216 days 13:00:00,0
train_c,2216 days 14:00:00,-2
train_c,2216 days 15:00:00,-2
train_c,2216 days 16:00:00,-4
train_c,2216 days 17:00:00,-5
train_c,2216 days 18:00:00,-2
train_c,2216 days 19:00:00,0
train_c,2216 days 20:00:00,-1
train_c,2216 days 21:00:00,-4
train_c,2216 days 22:00:00,-8
train_c,2216 days 23:00:00,-10
train_c,2217 days 00:00:00,-11
train_c,2217 days 01:00:00,-7
train_c,2217 days 02:00:00,-6
train_c,2217 days 03:00:00,-6
train_c,2217 days 04:00:00,-6
train_c,2217 days 05:00:00,-6
train_c,2217 days 06:00:00,-5
train_c,2217 days 07:00:00,-6
train_c,2217 days 08:00:00,-6
train_c,2217 days 09:00:00,-5
train_c,2217 days 10:00:00,-5
train_c,2217 days 11:00:00,-4
train_c,2217 days 12:00:00,-4
train_c,2217 days 13:00:00,-5
train_c,2217 days 14:00:00,-4
train_c,2217 days 15:00:00,-3
train_c,2217 days 16:00:00,-1
train_c,2217 days 17:00:00,-2
train_c,2217 days 18:00:00,-3
train_c,2217 days 19:00:00,-3
train_c,2217 days 20:00:00,-2
train_c,2217 days 21:00:00,-2
train_c,2217 days 22:00:00,-4
train_c,2217 days 23:00:00,-7
train_c,2218 days 00:00:00,-7
train_c,2218 days 01:00:00,-6
train_c,2218 days 02:00:00,-5
train_c,2218 days 03:00:00,9
train_c,2218 days 04:00:00,8
train_c,2218 days 05:00:00,7
train_c,2218 days 06:00:00,6
train_c,2218 days 07:00:00,7
train_c,2218 days 08:00:00,14
train_c,2218 days 09:00:00,18
train_c,2218 days 10:00:00,12
train_c,2218 days 11:00:00,6
train_c,2218 days 12:00:00,4
train_c,2218 days 13:00:00,0
train_c,2218 days 14:00:00,8
